,href,title,description
906,https://www.crowdfunder.co.uk/deep-adaptation-crowdfund,Deep Adaptation Crowdfund,"We are launching this crowdfund in order to support a team of 5 freelancers and our network infrastructure in 2020, and thus to keep going."
907,https://www.crowdfunder.co.uk/spencer-hockey-match-funding,Spencer Hockey Club: Together vs. Covid,We are raising funds to maintain then grow our hockey coaching and training offer despite our Club's loss of revenue due to the Covid crisis
908,https://www.crowdfunder.co.uk/ninelessons,Nine Lessons and Carols for Curious People,The iconic Nine Lessons & Carols for Curious People & Compendium are staging a 24 hour online edition for charity in this pandemic hit 2020
909,https://www.crowdfunder.co.uk/titseybrewingco,Help Titsey Brewing Co reach new beery heights,"Titsey Brewing Co is struggling to meet demand and needs to raise £30,000 to get new equipment to produce more great beer."
910,https://www.crowdfunder.co.uk/brexit-justice-further-funding,Brexit Justice further funding,A crowdfunded private prosecution which aims to prosecute elected representatives who lied to the public during the EU Referendum campaigns.
911,https://www.crowdfunder.co.uk/south-shields-cc-hit-back-at-covid-2020,South Shields CC Hit COVID for six 2021!,Please help us raise funds to compensate for the significant loss of revenue due to COVID season of 2020
912,https://www.crowdfunder.co.uk/hungry-at-christmas,Hungry in Winter,We are raising money for food banks and community meal providers to help feed hungry people over winter in Brighton & Hove.
913,https://www.crowdfunder.co.uk/caxton-books,Help Secure the Future of Caxton Books,"Calling on the support of our loyal community, Caxton Books & Gallery needs you to keep the book shop up and running for good!"
914,https://www.crowdfunder.co.uk/schumacher,Schumacher International Network for Change (SINC),"We are raising £25K in 25 days to build a virtual campus to connect you with thought-leaders, activists and inspirational teachers."
915,https://www.crowdfunder.co.uk/woodfield-community,Woodfield Community Save Our Club,Yet another closure and no rent freeze by the NHS the club is in desperate need of support. Any help no matter how small is a great help!
916,https://www.crowdfunder.co.uk/a-little-taste-of-freedom-1,Help female survivors get back on their feet,"Your support enables us to support female survivors of human trafficking, providing them with the skills needed for a positive future."
917,https://www.crowdfunder.co.uk/woodlands-cc-ground-improvements,Woodlands CC Ground Improvements,"To raise £25k to buy more picnic tables similar to those we have, change the sportshall lighting & build a new garage to keep equipment safe"
918,https://www.crowdfunder.co.uk/protest-rights,Protect the right to protest,We are campaigning against dangerous new anti-protest measures. Help us stop the Government silencing dissent.
919,https://www.crowdfunder.co.uk/storeys-fc-club-house-extension,Storeys FC Crowdfunder 2022,To raise funds towards fencing upgrade and extending the pavilion.
920,https://www.crowdfunder.co.uk/quins-community-gymnasium,Community Gymnasium,To mark the 130th Anniversary of Aberavon Quins RFC we are aiming to build a community gymnasium adjacent to our Clubhouse.
921,https://www.crowdfunder.co.uk/the-tide-climbing-centre,The Tide Climbing Centre,We are building a new CLIMBING Centre. We are striving to create an amazing space for all; to learn the basics or train for the Olympics.
922,https://www.crowdfunder.co.uk/save-the-so-and-so-arts-club,Save the So and So Arts Club,"Help to save a new arts venue & community hub: bringing affordable theatre, music, art, workshops & live entertainment to the North End Road"
923,https://www.crowdfunder.co.uk/save-relocate-tbags-operational-buccaneer-jets,Relocate and save our operational Buccaneer jets.,"Due to reasons beyond our control, relocate two Blackburn Buccaneer jets from our base of 16 years to provide continued public enjoyment."
924,https://www.crowdfunder.co.uk/corse-staunton-cc-2020-covid-fundraising,Corse & Staunton CC 2020 Covid Fundraising,Raise £20k to cover lost Covid income and kick off the club’s project to secure a second pitch so the club can offer more to the community
925,https://www.crowdfunder.co.uk/thelostwords,The Lost Words for every Scottish Primary school,"To provide a copy of The Lost Words, by Robert Macfarlane and Jackie Morris, to every Primary School in Scotland."
926,https://www.crowdfunder.co.uk/surviving-the-winer-in-wokingham-borough,Surviving the Winter in Wokingham Borough,It is a long winter for people struggling with high bills and prices. This fund will go to charities helping people hit hardest by hardship.
927,https://www.crowdfunder.co.uk/get-into-employability-with-british-airways,Get Into Aviation with British Airways,Raising vital funds to support young people into meaningful careers at British Airways through employability training and pastoral support.
928,https://www.crowdfunder.co.uk/help-dorchester-arts-bridge-the-gap,Help Dorchester Arts Bridge the Gap!,"Something exciting is happening! Dorchester Arts has the funding to transform community arts in Dorset, but we still need your help..."
929,https://www.crowdfunder.co.uk/covid-19-extended-learning-support-programme,Covid-19 Extended Learning Support Programme,We will address the disproportionate impact of Covid-19 crisis on the disadvantaged ethnic minority parents and children.
930,https://www.crowdfunder.co.uk/emergency-appeal-for-chefs-in-schools,Emergency appeal for Chefs in Schools,Help Chefs in Schools to feed children nutritious meals during the pandemic
931,https://www.crowdfunder.co.uk/spectrumca,Keep Spectrum Shining!,Help Spectrum Community Arts provide performing arts clubs for those with disabilities & additional needs for the rest of the academic year!
932,https://www.crowdfunder.co.uk/help-to-buy-taag,Help to Save the TAAG Arts and Community Centre,We want to raise £30k to buy and help refurbish our TAAG Arts & Community Centre building for the local community.
933,https://www.crowdfunder.co.uk/haringey-migrant-support-centre,Help Haringey Migrant Support Centre,"HMSC supports migrants across London, offering free immigration advice, housing and destitution support. We need your help to keep running."
934,https://www.crowdfunder.co.uk/dumbleton-cc-2020-covid-fundraising,Dumbleton CC 2020 Covid Fundraising,"To raise £20k to cover the shortfall in income caused by Covid, and ensure we can continue the great work we've been doing in the community."
935,https://www.crowdfunder.co.uk/madlug,No child should carry their life in a bin bag,To help children in care carry their lives with dignity by providing them with new pack-away travel bags.
936,https://www.crowdfunder.co.uk/lrbba---meeting-the-challenge-of-covid-19,Boat Building Academy - Covid-19 Support,Help the BBA get back to full capacity. Your donation will be used for essential building works to enable us to get back to full capacity.
937,https://www.crowdfunder.co.uk/fundfuturefactory,Goldfinger Factory Turns Waste into Gold,Help People & Planet by funding a unique social enterprise tackling social problems and creating jobs with a Tom Dixon  piece of furn...
938,https://www.crowdfunder.co.uk/project-community-space-2020,Highfield CC Community Space Project 2020,"Ensure over 6,000 people every year, including families, continue to enjoy full use of a beautiful and popular community asset."
939,https://www.crowdfunder.co.uk/hinckley-rfc-community-facilities-development,Hinckley RFC – Community Facilities Development,Please help fix the Hornet's Nest for Rugby and wider community users of the site in these tough times. If you help Sport England will too.
940,https://www.crowdfunder.co.uk/saveourvenuesleadmill,#SaveOurVenues - The Leadmill,We’re part of a national initiative launched by the Music Venue Trust to prevent the closure of 100s of independent music venues.
941,https://www.crowdfunder.co.uk/toomanytshirts,Do you have Too Many T-Shirts?,We tackle clothing waste & support UK manufacturing. We upcycle YOUR old t-shirts or baby clothes & create beautiful 'memory blankets.'
942,https://www.crowdfunder.co.uk/thelantern,TheLanternHalifax,We're one of the music venues identified by MVT as being most at risk of permanent closure due to the crisis. Please support our campaign.
943,https://www.crowdfunder.co.uk/build-back-equal,Invest in Women and Help us Build Back Equal,"Donate now to help women find their voice, their power and each other so we can Build Back Equal from the coronavirus crisis."
944,https://www.crowdfunder.co.uk/wildlife-hospital,Improve our wildlife hospital,Help us raise funds to improve our wildlife hospital
945,https://www.crowdfunder.co.uk/support-city-of-bristol-aquatics-club-covid-appeal,City of Bristol Aquatics Club COVID Appeal,To contribute towards lost income from cancelled Open Meets and additional costs of returning to the pool due to COVID-19.
946,https://www.crowdfunder.co.uk/nvrf,Nene Valley Rock Festival,We aim to achieve enough pledges to buy full 4-day adult festival tickets by the end of the Crowdfunder period for the festival to go ahead.
947,https://www.crowdfunder.co.uk/launch-a-community-kitchen-to-help-young-chefs,Launch a Community Kitchen to Help Young Chefs,Launch a Community Kitchen in Sicily that will provide meals to vulnerable people & run a course for young chefs from around the world.
948,https://www.crowdfunder.co.uk/last-stand,We are taking football to the STREETS!!!,We want to unite communities across the UK by using the power of street football.
949,https://www.crowdfunder.co.uk/access-4-all-to-coed-gwilym-bowls-green,Access 4 All to Coed Gwilym Bowls Green,"We want to rejuvenate the bowling green surround to make it accessible to those who are disabled, partially sighted, elderly and able bodied"
950,https://www.crowdfunder.co.uk/ipcuk-scholarships,IPCUK Scholarships,Help build a scholarship fund so that we can support practitioners from across the world attend the international permaculture convergence.
