,href,title,description,location,tags,upd,comm,supp,rewards_num,money,rate,days,status
1628,https://www.crowdfunder.co.uk/help-us-upgrade-our-gate,Help us upgrade our gate!,"This local, community BMX track, training young talent, needs a professional start gate. We're raising money to make it happen.",null,"['Business', 'Sports']",11,104,186,15,30467,null,87,success
1629,https://www.crowdfunder.co.uk/colonsayhousing,Isle of Colonsay | Help us build affordable homes,"We need £25,000 to develop affordable homes to rebuild our fragile island community and ensure its long-term survival.","Scalasaig, Scotland, United Kingdom","['Community', 'Charities']",2,100,208,4,null,null,null,success
1630,https://www.crowdfunder.co.uk/election-campaign-fund,Election Campaign Fund,We are raising money to help us fight to keep Jess as the MP for Birmingham Yardley in the 2019 general election.,"Acocks Green, England, United Kingdom",['Personal Causes'],0,483,992,0,30383,null,28,success
1631,https://www.crowdfunder.co.uk/fcbp,Frome Community Bike Project,Frome Community Bike Project is a new bike recycling centre and community cycle hub for Frome. Making cycling more accessible to all.,"Frome, Somerset, United Kingdom","['Community', 'Sports']",5,75,161,28,30375,null,44,success
1632,https://www.crowdfunder.co.uk/the-christmas-dinners-2018,The Christmas Dinners 2018,"To raise £30,000 to fund joyous Christmas Day experiences for care leavers across the UK, with a dinner, presents and all the trimmings!","Manchester, England, United Kingdom","['Community', 'Charities']",6,358,847,0,30325,null,56,success
1633,https://www.crowdfunder.co.uk/rescuebreadandroses,Help rescue Bread + Roses Bradford,It's all or nothing...Help rescue Bread + Roses and secure a Bradford community asset!,"Bradford, West Yorkshire, United Kingdom","['Food and Drink', 'Community']",3,101,233,8,30281,null,28,success
1634,https://www.crowdfunder.co.uk/earth-studios,EartH (Evolutionary Arts Hackney),We are a new cultural venue for London. Help us build Earth Studios: our non-profit music education centre for young people in our community,"London, England, United Kingdom","['Music', 'Community']",5,112,238,18,30265,null,37,success
1635,https://www.crowdfunder.co.uk/kidsgrove,Sports and Facilities for All,"The aim is to ensure the very best, high quality facilities are accessible to all, improving mental, physical and social well-being.","Stoke-on-Trent, Staffordshire, United Kingdom","['Community', 'Sports']",7,66,185,12,null,null,null,success
1636,https://www.crowdfunder.co.uk/newfischysongs,Fischy Music: 10 new songs to nurture children,"WE SMASHED OUR £28,990 TARGET! New stretch target so together we can produce MORE THAN 10 new songs for the next generation!","Edinburgh, Scotland, United Kingdom","['Music', 'Creative & Arts']",9,183,317,8,30234,null,37,success
1637,https://www.crowdfunder.co.uk/venue38,#SaveOurVenues - Venue38,We're one of the music venues identified by MVT as being most at risk of permanent closure due to the crisis. Please support our campaign.,"Ayr, Scotland, United Kingdom",['Music'],0,8,8,5,30220,null,155,success
1638,https://www.crowdfunder.co.uk/fund-the-national-covid-memorial-wall,Fund the National Covid Memorial Wall,"We're creating the National Covid Memorial Wall to the over 160,000 lives lost to Covid-19 across the UK.",null,['Community'],1,601,1162,7,30200,null,653,success
1639,https://www.crowdfunder.co.uk/peoplevsairpollution,Address Pollution,We're running the most disruptive air pollution campaign the UK has ever seen that will change things for good. Help us go further.,"London, England, United Kingdom","['Community', 'Environment']",8,142,297,13,30190,null,227,success
1640,https://www.crowdfunder.co.uk/stand-with-ukraine,Stand With Ukraine,"Urgently required life saving surgical equipment, wound dressings and medicine for Ukrainian soldiers and civilians","Bristol, Bristol City, United Kingdom",['Personal Causes'],12,137,333,0,30144,null,28,success
1641,https://www.crowdfunder.co.uk/wells-maltings-the-road-to-recovery,Wells Maltings - The Road to Recovery,"After the COVID-19 emergency, the world of the arts is uncertain. On our second anniversary of opening, help us on our road to recovery","Wells Next The Sea, England, United Kingdom","['Music', 'Community']",0,32,116,7,null,null,null,success
1642,https://www.crowdfunder.co.uk/arufc-bouncing-back,Aireborough RUFC Bouncing Back,To bounce back financially from the impacts of Covid until normal revenue streams return and to buy essential pitch maintenance equipment,"Yeadon, England, United Kingdom","['Sports', 'Hospitality']",3,39,171,6,30133,null,58,success
1643,https://www.crowdfunder.co.uk/gravesham-yoga-studio-vegan-cafe-workspace-1,"Gravesham Yoga Studio, Vegan Cafe + Workspace","I'm running this crowd funding to raise money for a Home of Wellness in our local community. A Yoga Studio, Vegan Cafe and Workspace Area","Gravesend, Kent, United Kingdom","['Food and Drink', 'Community']",1,149,212,37,30120,null,28,success
1644,https://www.crowdfunder.co.uk/kitchenette-karts,Fund a Home for Trainee Chefs,Help us create a home to support London’s young and unemployed to become the next generation of street food chefs and entrepreneurs,"London, England, United Kingdom",['Social Enterprise'],4,1,80,6,30115,null,64,success
1645,https://www.crowdfunder.co.uk/pickleandrye,Your Local American cafe & bar - £10k for 10 years,Pickle & Rye is turning 10. Celebrate with us by helping us expand! We want to create the best neighbourhood cafe & bar in East Sheen.,"London, England, United Kingdom",['Hospitality'],9,163,253,20,30112,null,28,success
1646,https://www.crowdfunder.co.uk/220-to-110-cycle,220 miles to 110 Conference Cycle Challenge,Raise £30000 for Pancreatic Cancer UK in memory of Rutty and Paula.,null,"['Charities', 'Health & fitness']",9,434,541,0,null,null,null,success
1647,https://www.crowdfunder.co.uk/redcarrugbyclub,#RedcarRugbyRecovery Fund,We want to raise money to secure the RRUFC into and beyond its 100th year in 2021. This will keep the heartbeat of the community ticking !,"Redcar, England, United Kingdom",['Sports'],5,183,370,28,null,null,null,success
1648,https://www.crowdfunder.co.uk/scalingupthekge,Scaling up the Kitchen Garden Enterprise,"Scaling up the Kitchen Garden Enterprise with a new poly tunnel and packing shed to increase production, sales and services to the community","Bristol, England, United Kingdom","['Food and Drink', 'Community']",1,58,130,24,null,null,null,success
1649,https://www.crowdfunder.co.uk/urfc-funding-appeal,URFC Funding Appeal,"The global COVID-19 pandemic has created uncertain financial funding for  our Club. The aim of the crowdfunding is to raise £20,000.","Uttoxeter, England, United Kingdom",['Sports'],3,58,171,12,30070,null,67,success
1650,https://www.crowdfunder.co.uk/power-the-plough,Power the Plough,"Raise £30,000 to fill an immediate hole in the Plough's finances and secure the future of the cultural and community hub of North Devon.","Torrington, England, United Kingdom","['Film and Theatre', 'Music']",3,194,520,4,null,null,null,success
1651,https://www.crowdfunder.co.uk/triple-a-peel,TRIPLE aPEEL,"Help adapt and modernise our historic pavilion so it is a welcoming and sociable place, covid secure and accessible to everyone.","Nottingham, England, United Kingdom",['Sports'],12,58,237,12,null,null,null,success
1652,https://www.crowdfunder.co.uk/inspitational-woodland-garden,Inspirational Woodland Garden,"We want to create a community ‘Inspirational Woodland Garden’ that individuals, families and community groups can all use.","Roslin, Midlothian, United Kingdom","['Environment', 'Sports']",2,30,84,3,30004,null,69,success
1653,https://www.crowdfunder.co.uk/help-bush-hall-survive-the-covid-19-crisis,Save Bush Hall,Bush Hall is a fully independent music and events venue in need of your support!,"London, England, United Kingdom","['Business', 'Music']",9,327,681,7,30000,null,84,success
1654,https://www.crowdfunder.co.uk/fovps,Victoria Park Community Building,"We are building a new community cafe/building within Victoria Park and we need £22,500 to pay for the sustainable elements of the building.","Stretford, England, United Kingdom",['Community'],17,239,483,28,30000,null,48,success
1655,https://www.crowdfunder.co.uk/savecraving,Save Craving Coffee Tottenham,"Like so many businesses around the world, our years of blood, sweat and tears have been wiped out nearly overnight by the Covid-19 pandemic.","London, England, United Kingdom","['Business', 'Food and Drink']",11,321,634,26,29944,null,28,success
1656,https://www.crowdfunder.co.uk/autism-and-the-cost-of-living,Autism and the Cost of Living,"Sunbeams wants to support children, young people and adults, with autism, to develop ways to meet ever the increasing cost of living.","Great Yarmouth, England, United Kingdom",['Charities'],0,49,275,0,null,null,null,success
1657,https://www.crowdfunder.co.uk/8-minutes-1,8 MINUTES,An ambitious new project by Alexander Whitley Dance Company bringing together space science and the contemporary arts,"London, England, United Kingdom",['Creative & Arts'],5,1,41,10,29860,null,35,success
1658,https://www.crowdfunder.co.uk/forgebakehouse,"Forge Bakehouse: to the Train Station, and beyond!","Bringing wholesome, handmade bread and pastry to central Sheffield and a more food, events and jobs to Abbeydale Road.","Sheffield, England, United Kingdom",['Food and Drink'],4,163,412,28,29638,null,28,success
1659,https://www.crowdfunder.co.uk/drufc-covid-fightback-fund,DRUFC Covid Fightback Fund,"In the wake of Covid-19, we need to fight back and ensure the sustainability of Dunstablians RUFC for future generations.","Houghton Regis, England, United Kingdom","['Sports', 'Community']",3,94,222,27,29585,null,36,success
1660,https://www.crowdfunder.co.uk/3pillars-project-need-your-support,3Pillars Project need your support!,"We use sports to engage with young people who are vulnerable to crime, and equip them with education and training to create positive futures",null,"['Community', 'Sports']",5,84,232,22,null,null,null,success
1661,https://www.crowdfunder.co.uk/help-support-amazon-communities-affected-by-covid,HELP SUPPORT AMAZON COMMUNITIES AFFECTED BY COVID,"Impacted by COVID-19, we seek your support to ensure the Medical Ship MV Forth Hope can operate throughout 2021 on the Peruvian Amazon.","Edinburgh, Scotland, United Kingdom",['Charities'],0,55,118,0,null,null,null,success
1662,https://www.crowdfunder.co.uk/oathall-pta,Oathall School - science and maths equipment,Please support us to equip our new maths and science classrooms with fantastic teaching and learning resources! ,"Lindfield, England, United Kingdom",['Schools'],3,77,209,6,29468,null,35,success
1663,https://www.crowdfunder.co.uk/yourneighbour,YourNeighbour.org,"Our national helpline connects those who are lonely, hungry or need specialist help to local churches or services during the COVID-19 crisis","London, England, United Kingdom",['Charities'],0,9,36,7,null,null,null,success
1664,https://www.crowdfunder.co.uk/save-our-farm-swansea-community-farm-needs-you,Save our Farm!  Swansea Community Farm Needs YOU!!,We are a community led charity in real threat of closure unless we raise the funds we need by the end of March 2017.,"Swansea, Wales, United Kingdom",['Charities'],8,2,155,10,29328,null,42,success
1665,https://www.crowdfunder.co.uk/junk-food-cafe,Junk Food Cafe,We want to open a Pay-As-You-Feel vegetarian/vegan cafe in the centre of  Brighton using surplus food which we prevent from going to waste,"Brighton, England, United Kingdom","['Food and Drink', 'Community']",4,221,414,18,29322,null,38,success
